what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1499214686417
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1499214686417
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1499214686417
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1499214686418
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1499214686418
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1499214686419
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1499214686419
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1499214686419
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1499214686420
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1499214686420
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1499214686421
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1499214686421
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1499214686422
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1499214686422
started,bundle,com.altera.sbtgui.integration,13.1.0.162,"com.altera.sbtgui.integration",1499214686422
started,bundle,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch",1499214686423
started,bundle,com.altera.sbtgui.project,13.1.0.162,"com.altera.sbtgui.project",1499214686423
started,bundle,com.altera.systemconsole,13.1.0.162,"com.altera.systemconsole",1499214686424
started,bundle,com.altera.systemconsole.designs.plugin,13.1.0.162,"com.altera.systemconsole.designs.plugin",1499214686424
started,bundle,com.altera.utilities,13.1.0.162,"com.altera.utilities",1499214686424
os,sysinfo,,,"win32",1499214686426
arch,sysinfo,,,"x86",1499214686426
ws,sysinfo,,,"win32",1499214686426
locale,sysinfo,,,"zh_CN",1499214686426
processors,sysinfo,,,"4",1499214686426
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1499214686426
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1499214686426
java.specification.name,sysinfo,,,"Java Platform API Specification",1499214686426
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1499214686426
java.specification.version,sysinfo,,,"1.6",1499214686426
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1499214686426
java.version,sysinfo,,,"1.6.0_23",1499214686426
java.vm.info,sysinfo,,,"mixed mode",1499214686426
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1499214686426
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1499214686426
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1499214686426
java.vm.specification.version,sysinfo,,,"1.0",1499214686426
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1499214686426
java.vm.version,sysinfo,,,"19.0-b09",1499214686426
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1499214688821
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1499214689128
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1499214689145
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1499214693435
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1499214695324
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1499214698686
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1499214703297
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1499214710412
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1499214710572
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1499214710627
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1499214710632
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1499214710658
started,bundle,com.altera.sbtgui.core,13.1.0.162,"com.altera.sbtgui.core",1499214710662
opened,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1499214714114
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1499214714622
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1499214714632
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1499214714634
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1499214714635
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1499214714649
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1499214722870
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1499215115789
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1499215116825
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1499220603780
started,bundle,com.altera.sbt4e.launch,13.1.0.162,"com.altera.sbt4e.launch",1499220607838
started,bundle,com.altera.debug.cdi.gdb.plugin,13.1.0.162,"com.altera.debug.cdi.gdb.plugin",1499220608998
