what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1498365333932
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498365337648
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498365377220
activated,view,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.CView",1498365379101
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1498365380617
activated,view,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.CView",1498365384059
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498365386052
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1498365387530
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1498365387549
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498365387598
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1498365387610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498365390844
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1498365392352
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498365392391
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1498365392402
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1498365395100
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1498365395185
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1498365397527
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498365397850
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498365433858
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498365437605
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498365438861
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498365440443
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1498365679771
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1498365679777
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498365695818
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1498365697949
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498365698263
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498365701713
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1498365705684
started,bundle,com.altera.sbt4e.launch,13.1.0.162,"com.altera.sbt4e.launch",1498365705684
