what,kind,bundleId,bundleVersion,description,time
java.specification.version,sysinfo,,,"1.6",1499052262317
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1499052262317
java.version,sysinfo,,,"1.6.0_23",1499052262317
java.vm.info,sysinfo,,,"mixed mode",1499052262317
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1499052262317
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1499052262317
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1499052262317
java.vm.specification.version,sysinfo,,,"1.0",1499052262317
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1499052262317
java.vm.version,sysinfo,,,"19.0-b09",1499052262317
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1499052265752
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1499052266756
started,bundle,com.altera.sbtgui.core,13.1.0.162,"com.altera.sbtgui.core",1499052268292
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1499052268357
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1499052268369
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1499052268369
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1499052269120
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1499052269604
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1499052269616
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1499052269616
started,bundle,com.altera.sbtgui.ui,13.1.0.162,"com.altera.sbtgui.ui",1499052272525
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1499052272639
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1499052272745
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1499052272752
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1499052272753
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1499052272754
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1499052273235
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1499052297205
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1499052297264
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1499052297846
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1499052299212
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1499052305215
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1499052306019
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1499052307385
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1499052308784
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1499052308860
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1499052309791
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1499052310450
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1499052313010
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1499052314489
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1499052314800
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1499052347627
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1499052377809
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1499052378431
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1499052379149
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1499052379152
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1499052380470
started,bundle,com.altera.sbt4e.launch,13.1.0.162,"com.altera.sbt4e.launch",1499052380470
