what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1499079016510
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1499079016512
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1499079016512
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1499079016514
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1499079016516
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1499079016518
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1499079016518
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1499079016519
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1499079016530
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1499079016532
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1499079016534
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1499079016535
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1499079016537
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1499079016539
started,bundle,com.altera.sbtgui.integration,13.1.0.162,"com.altera.sbtgui.integration",1499079016539
started,bundle,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch",1499079016541
started,bundle,com.altera.sbtgui.project,13.1.0.162,"com.altera.sbtgui.project",1499079016542
started,bundle,com.altera.systemconsole,13.1.0.162,"com.altera.systemconsole",1499079016542
started,bundle,com.altera.systemconsole.designs.plugin,13.1.0.162,"com.altera.systemconsole.designs.plugin",1499079016542
started,bundle,com.altera.utilities,13.1.0.162,"com.altera.utilities",1499079016543
os,sysinfo,,,"win32",1499079016545
arch,sysinfo,,,"x86",1499079016545
ws,sysinfo,,,"win32",1499079016545
locale,sysinfo,,,"zh_CN",1499079016545
processors,sysinfo,,,"4",1499079016545
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1499079016545
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1499079016545
java.specification.name,sysinfo,,,"Java Platform API Specification",1499079016545
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1499079016545
java.specification.version,sysinfo,,,"1.6",1499079016545
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1499079016545
java.version,sysinfo,,,"1.6.0_23",1499079016545
java.vm.info,sysinfo,,,"mixed mode",1499079016545
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1499079016545
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1499079016545
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1499079016545
java.vm.specification.version,sysinfo,,,"1.0",1499079016545
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1499079016545
java.vm.version,sysinfo,,,"19.0-b09",1499079016545
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1499079051462
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1499079060602
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1499079063804
started,bundle,com.altera.sbtgui.core,13.1.0.162,"com.altera.sbtgui.core",1499079064705
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1499079064723
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1499079071177
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1499079100131
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1499079101060
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1499079101870
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1499079112037
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1499079116713
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1499079117018
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1499079117030
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1499079122785
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1499079125049
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1499079126242
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1499079128240
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1499079128251
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1499079128327
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1499079128335
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1499079128335
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1499079129977
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1499079130425
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1499079130433
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1499079130433
started,bundle,com.altera.sbtgui.ui,13.1.0.162,"com.altera.sbtgui.ui",1499079133920
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1499079134109
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1499079134116
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1499079134117
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1499079134119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1499079134825
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1499079164931
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1499079168119
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1499079168160
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1499079169708
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1499079170326
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1499079173463
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1499079173764
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1499079203067
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1499079204950
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1499079205399
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1499079206069
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1499079206076
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1499079208992
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1499079220546
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1499079221180
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1499079222174
